keyword,rank,org_id,tbl_id,table_name,stat_name,org_name,start_period,end_period,vw_cd,list_id,official_url
고립,1,402,DT_ES2017_065,다른 사람들로부터 고립되어 있다고 느낀 기간,아동청소년인권실태조사,한국청소년정책연구원,2023,2025,MT_ZTITLE,402_siew6548_2017_50_20,https://kosis.kr/statHtml/statHtml.do?orgId=402&tblId=DT_ES2017_065&conn_path=I2
고립,2,154,DT_154022_25AA503004,고립감_나는 다른 사람들로부터 고립되어 있다고 느낀다,위기청소년지원기관이용자생활실태조사,성평등가족부,2024,2024,MT_ZTITLE,B_001,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_154022_25AA503004&conn_path=I2
고립,3,154,DT_154022_25AA503003,고립감_나는 외로움을 느낀다,위기청소년지원기관이용자생활실태조사,성평등가족부,2024,2024,MT_ZTITLE,B_001,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_154022_25AA503003&conn_path=I2
고립,4,154,DT_154022_25AA503001,고립감_나는 이야기할 사람이 부족하다고 느낀다,위기청소년지원기관이용자생활실태조사,성평등가족부,2024,2024,MT_ZTITLE,B_001,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_154022_25AA503001&conn_path=I2
고립,5,154,DT_154022_25AA503002,고립감_나는 혼자라고 느낀다,위기청소년지원기관이용자생활실태조사,성평등가족부,2024,2024,MT_ZTITLE,B_001,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_154022_25AA503002&conn_path=I2
고립,6,117,DT_117074_2023_A077,은둔고립(12-17세),아동종합실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11774_001_004,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117074_2023_A077&conn_path=I2
고립,7,464,DT_464002_A076,2025년 간이조사 외로움과 사회적 고립: 노인 일자리 비참여자,한국어르신의일과삶패널조사,한국노인인력개발원,2025,2025,MT_ZTITLE,G_33_011,https://kosis.kr/statHtml/statHtml.do?orgId=464&tblId=DT_464002_A076&conn_path=I2
고립,8,464,DT_464002_A075,2025년 간이조사 외로움과 사회적 고립: 노인 일자리 참여자,한국어르신의일과삶패널조사,한국노인인력개발원,2025,2025,MT_ZTITLE,G_33_011,https://kosis.kr/statHtml/statHtml.do?orgId=464&tblId=DT_464002_A075&conn_path=I2
고립,9,417,DT_417001_0035,사회적 고립감,사회통합실태조사,한국행정연구원,2013,2025,MT_ZTITLE,D2_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=417&tblId=DT_417001_0035&conn_path=I2
고립,10,464,DT_464002_A049,외로움과 사회적 고립: 노인 일자리 비참여자,한국어르신의일과삶패널조사,한국노인인력개발원,2024,2024,MT_ZTITLE,G_33_008,https://kosis.kr/statHtml/statHtml.do?orgId=464&tblId=DT_464002_A049&conn_path=I2
고립,11,464,DT_464002_A048,외로움과 사회적 고립: 노인 일자리 참여자,한국어르신의일과삶패널조사,한국노인인력개발원,2024,2024,MT_ZTITLE,G_33_008,https://kosis.kr/statHtml/statHtml.do?orgId=464&tblId=DT_464002_A048&conn_path=I2
고립,12,110,DT_110034_A004,재난·사고 대비 준비사항,재난·사고피해조사,행정안전부,2025,2025,MT_ZTITLE,C_004,https://kosis.kr/statHtml/statHtml.do?orgId=110&tblId=DT_110034_A004&conn_path=I2
고립,13,116,DT_MLTM_6980,외롭고 주변으로부터의 고립감에 대한 어려움 정도,주택이외의거처주거실태조사,국토교통부,2022,2022,MT_ZTITLE,I1_14_001,https://kosis.kr/statHtml/statHtml.do?orgId=116&tblId=DT_MLTM_6980&conn_path=I2
고립,14,402,DT_ES2017_064,외로움,아동청소년인권실태조사,한국청소년정책연구원,2023,2025,MT_ZTITLE,402_siew6548_2017_50_20,https://kosis.kr/statHtml/statHtml.do?orgId=402&tblId=DT_ES2017_064&conn_path=I2
고립,15,114,DT_114055_B059,현재 거주 지역 계속 거주/이주 여부 및 시기,귀농귀촌실태조사,농림축산식품부,2019,2025,MT_ZTITLE,F1_001_002_008,https://kosis.kr/statHtml/statHtml.do?orgId=114&tblId=DT_114055_B059&conn_path=I2
고립,16,113,DT_113_STBL_1032303,주관적 건강상태_사회적 관계,국민여가활동조사,문화체육관광부,2024,2024,MT_ZTITLE,113_11314_003,https://kosis.kr/statHtml/statHtml.do?orgId=113&tblId=DT_113_STBL_1032303&conn_path=I2
고립,17,154,DT_154011_23AA033200,지난 1년간 배우자/파트너의 폭력으로 인한 정신적 고통,가정폭력실태조사,성평등가족부,2022,2022,MT_ZTITLE,C_3_E001,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_154011_23AA033200&conn_path=I2
고립,18,154,DT_154011_23AA032400,지난 1년간 배우자/파트너의 통제로 인한 부정적 영향 여부 및 내용(복수응답)(남성),가정폭력실태조사,성평등가족부,2022,2022,MT_ZTITLE,C_3_E001,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_154011_23AA032400&conn_path=I2
고립,19,154,DT_154011_23AA031500,지난 1년간 배우자/파트너의 통제로 인한 부정적 영향 여부 및 내용(복수응답)(여성),가정폭력실태조사,성평등가족부,2022,2022,MT_ZTITLE,C_3_E001,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_154011_23AA031500&conn_path=I2
고립,20,129,DT_129001_D015,코로나19로 인한 어려움,인권의식실태조사,국가인권위원회,2022,2022,MT_ZTITLE,B_2_003,https://kosis.kr/statHtml/statHtml.do?orgId=129&tblId=DT_129001_D015&conn_path=I2
외로움,1,402,DT_ES2017_064,외로움,아동청소년인권실태조사,한국청소년정책연구원,2023,2025,MT_ZTITLE,402_siew6548_2017_50_20,https://kosis.kr/statHtml/statHtml.do?orgId=402&tblId=DT_ES2017_064&conn_path=I2
외로움,2,464,DT_464002_A049,외로움과 사회적 고립: 노인 일자리 비참여자,한국어르신의일과삶패널조사,한국노인인력개발원,2024,2024,MT_ZTITLE,G_33_008,https://kosis.kr/statHtml/statHtml.do?orgId=464&tblId=DT_464002_A049&conn_path=I2
외로움,3,464,DT_464002_A048,외로움과 사회적 고립: 노인 일자리 참여자,한국어르신의일과삶패널조사,한국노인인력개발원,2024,2024,MT_ZTITLE,G_33_008,https://kosis.kr/statHtml/statHtml.do?orgId=464&tblId=DT_464002_A048&conn_path=I2
외로움,4,101,DT_1SSSP050R,외로움(13세 이상 인구),사회조사,국가데이터처,2025,2025,MT_ZTITLE,D21D_2009,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1SSSP050R&conn_path=I2
외로움,5,154,DT_154022_25AA503003,고립감_나는 외로움을 느낀다,위기청소년지원기관이용자생활실태조사,성평등가족부,2024,2024,MT_ZTITLE,B_001,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_154022_25AA503003&conn_path=I2
외로움,6,117,DT_117094N_015N,외로움은 나에게 자살하는 이유가 될 수 있다,자살실태조사,보건복지부,2023,2023,MT_ZTITLE,B_15_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117094N_015N&conn_path=I2
외로움,7,464,DT_464002_A076,2025년 간이조사 외로움과 사회적 고립: 노인 일자리 비참여자,한국어르신의일과삶패널조사,한국노인인력개발원,2025,2025,MT_ZTITLE,G_33_011,https://kosis.kr/statHtml/statHtml.do?orgId=464&tblId=DT_464002_A076&conn_path=I2
외로움,8,464,DT_464002_A075,2025년 간이조사 외로움과 사회적 고립: 노인 일자리 참여자,한국어르신의일과삶패널조사,한국노인인력개발원,2025,2025,MT_ZTITLE,G_33_011,https://kosis.kr/statHtml/statHtml.do?orgId=464&tblId=DT_464002_A075&conn_path=I2
외로움,9,117,DT_117094N_026N,사람들을 자살로 내모는 것은 주로 외로움이다,자살실태조사,보건복지부,2023,2023,MT_ZTITLE,B_15_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117094N_026N&conn_path=I2
외로움,10,117,DT_11794N_015,외로움은 나에게 자살하는 이유가 될 수 있다,자살실태조사,보건복지부,2013,2018,MT_ZTITLE,117_11794_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_11794N_015&conn_path=I2
외로움,11,383,DT_383003_P174,60세 이후의 노후생활에서 염려되는 것(1순위),장애인고용패널조사,한국장애인고용공단,2016,2023,MT_ZTITLE,383_38303_C16_M10,https://kosis.kr/statHtml/statHtml.do?orgId=383&tblId=DT_383003_P174&conn_path=I2
외로움,12,438,DT_438001_AF015,"배우자가 없는 사람의 이혼/별거 이유 및 힘든 점, 재혼 의향",장애인삶패널조사,한국장애인개발원,2018,2024,MT_ZTITLE,D3_003_001_006,https://kosis.kr/statHtml/statHtml.do?orgId=438&tblId=DT_438001_AF015&conn_path=I2
외로움,13,438,DT_438001_CB008,우울수준,장애인삶패널조사,한국장애인개발원,2018,2024,MT_ZTITLE,D3_003_003_002,https://kosis.kr/statHtml/statHtml.do?orgId=438&tblId=DT_438001_CB008&conn_path=I2
외로움,14,101,DT_1SSHE130R,자살 충동 및 자살 충동 이유 (13세 이상 인구),사회조사,국가데이터처,2008,2024,MT_ZTITLE,D215_2008,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1SSHE130R&conn_path=I2
외로움,15,101,DT_2FP007R,"한국생활에서 어려운 사항(1순위, 이민자)",이민자체류실태및고용조사,국가데이터처,2018,2024,MT_ZTITLE,B1_z02_101_103,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_2FP007R&conn_path=I2
외로움,16,101,DT_2FP008R,"한국생활에서 어려운 사항(복수응답, 이민자)",이민자체류실태및고용조사,국가데이터처,2018,2024,MT_ZTITLE,B1_z02_101_103,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_2FP008R&conn_path=I2
외로움,17,114,DT_114055_B059,현재 거주 지역 계속 거주/이주 여부 및 시기,귀농귀촌실태조사,농림축산식품부,2019,2025,MT_ZTITLE,F1_001_002_008,https://kosis.kr/statHtml/statHtml.do?orgId=114&tblId=DT_114055_B059&conn_path=I2
외로움,18,154,DT_154022_22AA204500,가정 밖 생활 중 어렵고 힘들었던 점,위기청소년지원기관이용자생활실태조사,성평등가족부,2021,2024,MT_ZTITLE,B_001,https://kosis.kr/statHtml/statHtml.do?orgId=154&tblId=DT_154022_22AA204500&conn_path=I2
외로움,19,109,DT_109006_I020,마음건강 어려움 여부 및 유형,국가보훈대상자생활실태조사,국가보훈부,2021,2024,MT_ZTITLE,D3_002_009,https://kosis.kr/statHtml/statHtml.do?orgId=109&tblId=DT_109006_I020&conn_path=I2
외로움,20,438,DT_438001_AF014,"배우자가 있는 사람의 이혼, 별거, 사별 경험 및 이유, 현재 가장 힘든 점",장애인삶패널조사,한국장애인개발원,2018,2024,MT_ZTITLE,D3_003_001_006,https://kosis.kr/statHtml/statHtml.do?orgId=438&tblId=DT_438001_AF014&conn_path=I2
자살률,1,117,DT_117100_A017_2,정신질환자의 퇴원 후 1년 내 자살률,보건의료질통계,보건복지부,2010,2023,MT_ZTITLE,F_26,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117100_A017_2&conn_path=I2
자살률,2,117,DT_117100_A017_3,정신질환자의 퇴원 후 30일 내 자살률,보건의료질통계,보건복지부,2010,2023,MT_ZTITLE,F_26,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117100_A017_3&conn_path=I2
자살률,3,117,DT_117094N_016N,거의 모든 사람들은 자살에 대하여 한 두 번 생각을 한 적이 있다,자살실태조사,보건복지부,2023,2023,MT_ZTITLE,B_15_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117094N_016N&conn_path=I2
자살률,4,117,DT_117094N_604N,과거 자살(자해) 시도 경험,자살실태조사,보건복지부,2023,2023,MT_ZTITLE,B_15_002_002,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117094N_604N&conn_path=I2
자살률,5,117,DT_117094N_018N,나는 실제로 자살할 생각이 없더라도 자살할 것이라고 말할 수 있다,자살실태조사,보건복지부,2023,2023,MT_ZTITLE,B_15_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117094N_018N&conn_path=I2
자살률,6,117,DT_117094N_033N,나는 심한 불치병으로 괴로워하는 사람들이 자살하는 것을 이해할 수 있다,자살실태조사,보건복지부,2023,2023,MT_ZTITLE,B_15_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117094N_033N&conn_path=I2
자살률,7,117,DT_117094N_031N,나는 자살위기에 처한 사람과 접촉을 해서 도와줄 준비가 되어 있다,자살실태조사,보건복지부,2023,2023,MT_ZTITLE,B_15_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117094N_031N&conn_path=I2
자살률,8,117,DT_117094N_032N,누구든지 자살할 수 있다,자살실태조사,보건복지부,2023,2023,MT_ZTITLE,B_15_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117094N_032N&conn_path=I2
자살률,9,117,DT_117094N_029N,누군가 자살에 대하여 생각하고 있음에도 불구하고 가족들은 대개 무슨 일이 진행되고 있는지를 알지 못한다,자살실태조사,보건복지부,2023,2023,MT_ZTITLE,B_15_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117094N_029N&conn_path=I2
자살률,10,117,DT_117094N_025N,누군가 자살을 원한다면 그 사람의 일이므로 우리가 간섭하지 말아야 한다,자살실태조사,보건복지부,2023,2023,MT_ZTITLE,B_15_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117094N_025N&conn_path=I2
자살률,11,117,DT_117094N_007N,누군가 자살하겠다는 결심을 한다면 아무도 그 사람을 막을 수 없다,자살실태조사,보건복지부,2023,2023,MT_ZTITLE,B_15_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117094N_007N&conn_path=I2
자살률,12,117,DT_117094N_011N,누군가 자살한다면 오랜 시간 동안 심사숙고한 결과이다,자살실태조사,보건복지부,2023,2023,MT_ZTITLE,B_15_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117094N_011N&conn_path=I2
자살률,13,117,DT_117094N_008N,누군가에게 복수하거나 처벌하려고 자살시도를 하는 경우가 많다,자살실태조사,보건복지부,2023,2023,MT_ZTITLE,B_15_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117094N_008N&conn_path=I2
자살률,14,117,DT_117094N_010N,누군가의 자살을 막기 위해 애쓰는 것은 인간의 의무다,자살실태조사,보건복지부,2023,2023,MT_ZTITLE,B_15_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117094N_010N&conn_path=I2
자살률,15,117,DT_117094N_024N,대부분의 사람들은 자살에 관한 이야기를 꺼린다,자살실태조사,보건복지부,2023,2023,MT_ZTITLE,B_15_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117094N_024N&conn_path=I2
자살률,16,117,DT_117094N_005N,대부분의 자살 시도는 충동적인 행동이다,자살실태조사,보건복지부,2023,2023,MT_ZTITLE,B_15_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117094N_005N&conn_path=I2
자살률,17,117,DT_117094N_036N,대부분의 자살시도는 친한 사람과의 갈등 때문이다,자살실태조사,보건복지부,2023,2023,MT_ZTITLE,B_15_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117094N_036N&conn_path=I2
자살률,18,117,DT_117094N_021N,만약 내가 심한 불치병에 걸린다면 자살을 고려할 것이다,자살실태조사,보건복지부,2023,2023,MT_ZTITLE,B_15_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117094N_021N&conn_path=I2
자살률,19,117,DT_117094N_037N,만약 내가 심한 불치병으로 괴로워진다면 자살을 할 수 있게 도움을 얻고 싶을 것이다,자살실태조사,보건복지부,2023,2023,MT_ZTITLE,B_15_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117094N_037N&conn_path=I2
자살률,20,117,DT_117094N_012N,만약 당신이 자살에 대하여 질문한다면 누군가의 마음에 자살사고를 유발할 위험이 있다,자살실태조사,보건복지부,2023,2023,MT_ZTITLE,B_15_002_001,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117094N_012N&conn_path=I2
고의적 자해,1,101,DT_1B34E18,성/연령별 특정 사망원인(고의적 자해) 사망자 수(분기별),사망원인통계,국가데이터처,2022,2026,MT_ZTITLE,F_27,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B34E18&conn_path=I2
고의적 자해,2,101,DT_1B34E17,성/월별 특정 사망원인(고의적 자해) 사망자 수,사망원인통계,국가데이터처,2019,2026,MT_ZTITLE,F_27,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B34E17&conn_path=I2
고의적 자해,3,101,DT_1B34E19,시도별 특정 사망원인(고의적 자해) 사망자 수(분기별),사망원인통계,국가데이터처,2022,2026,MT_ZTITLE,F_27,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B34E19&conn_path=I2
고의적 자해,4,101,DT_1B34E03,사망원인(104항목)/성/혼인상태별(15세이상) 사망자수,사망원인통계,국가데이터처,1983,2024,MT_ZTITLE,F_27,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B34E03&conn_path=I2
고의적 자해,5,101,DT_1B43,사망원인생명표(5세별),생명표,국가데이터처,1995,2024,MT_ZTITLE,F_29,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B43&conn_path=I2
고의적 자해,6,101,DT_1B34E01,"사망원인(104항목)/성/연령(5세)별 사망자수, 사망률",사망원인통계,국가데이터처,1983,2024,MT_ZTITLE,F_27,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B34E01&conn_path=I2
고의적 자해,7,101,DT_1B34E13,"시군구/사망원인(50항목)/성/ 사망자수, 사망률, 연령표준화 사망률(1998~)",사망원인통계,국가데이터처,1998,2024,MT_ZTITLE,F_27,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B34E13&conn_path=I2
고의적 자해,8,101,DT_1B34E07,"사망원인(237항목)/성/연령(5세)별 사망자수, 사망률",사망원인통계,국가데이터처,1983,2024,MT_ZTITLE,F_27,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B34E07&conn_path=I2
고의적 자해,9,101,DT_1B34E09,사망원인(104항목)/성/시도별 사망자수,사망원인통계,국가데이터처,1983,2024,MT_ZTITLE,F_27,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B34E09&conn_path=I2
고의적 자해,10,101,DT_1B34E12,시도/사망원인(104항목)/성별 연령표준화 사망률(1996~),사망원인통계,국가데이터처,1996,2024,MT_ZTITLE,F_27,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B34E12&conn_path=I2
고의적 자해,11,101,DT_1B34E04,사망원인(104항목)/성/교육정도별(15~64세) 사망자수,사망원인통계,국가데이터처,1983,2024,MT_ZTITLE,F_27,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B34E04&conn_path=I2
고의적 자해,12,101,DT_1B34E02,사망원인(104항목)/성/월별 사망자수,사망원인통계,국가데이터처,1995,2024,MT_ZTITLE,F_27,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B34E02&conn_path=I2
고의적 자해,13,101,DT_1B34E11,"시도/사망원인(104항목)/성/연령(5세)별/ 사망자수, 사망률(1996~)",사망원인통계,국가데이터처,1996,2024,MT_ZTITLE,F_27,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B34E11&conn_path=I2
고의적 자해,14,101,DT_1B34E05,사망원인(103항목)/성/직업별(15~64세)(신) 사망자수(1993~2017),사망원인통계,국가데이터처,1993,2017,MT_ZTITLE,F_27,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B34E05&conn_path=I2
고의적 자해,15,101,DT_1B34E06,사망원인(103항목)/성/직업별(구) 사망자수(~1992),사망원인통계,국가데이터처,1983,1992,MT_ZTITLE,F_27,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B34E06&conn_path=I2
고의적 자해,16,734,DT_734004_2023E002,주요 사망원인별 사망자수,나주시여성통계,전라남도 나주시,2023,2023,MT_ZTITLE,215_215A_734_002_001_005,https://kosis.kr/statHtml/statHtml.do?orgId=734&tblId=DT_734004_2023E002&conn_path=I2
고의적 자해,17,202,DT_202021_E171,연도별 청년자살인구(률),부산광역시청년통계,부산광역시,2014,2023,MT_ZTITLE,V_3_202_004_007_005,https://kosis.kr/statHtml/statHtml.do?orgId=202&tblId=DT_202021_E171&conn_path=I2
고의적 자해,18,211,DT_211011_2023_F004,노인 사망원인별 현황,강원특별자치도사회보장수급대상통계,강원특별자치도,2023,2023,MT_ZTITLE,211_01_002_009_006,https://kosis.kr/statHtml/statHtml.do?orgId=211&tblId=DT_211011_2023_F004&conn_path=I2
고의적 자해,19,202,DT_202021_E17,연도별 청년자살인구(률),부산광역시청년통계,부산광역시,2012,2021,MT_ZTITLE,V_3_202_004_005,https://kosis.kr/statHtml/statHtml.do?orgId=202&tblId=DT_202021_E17&conn_path=I2
고의적 자해,20,202,DT_202022_B04,사망률(원인별),부산광역시장노년통계,부산광역시,2021,2023,MT_ZTITLE,202_01_202022_002,https://kosis.kr/statHtml/statHtml.do?orgId=202&tblId=DT_202022_B04&conn_path=I2
사망원인 성 연령,1,101,DT_1B34E01,"사망원인(104항목)/성/연령(5세)별 사망자수, 사망률",사망원인통계,국가데이터처,1983,2024,MT_ZTITLE,F_27,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B34E01&conn_path=I2
사망원인 성 연령,2,101,DT_1B34E07,"사망원인(237항목)/성/연령(5세)별 사망자수, 사망률",사망원인통계,국가데이터처,1983,2024,MT_ZTITLE,F_27,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B34E07&conn_path=I2
사망원인 성 연령,3,101,DT_1B34E11,"시도/사망원인(104항목)/성/연령(5세)별/ 사망자수, 사망률(1996~)",사망원인통계,국가데이터처,1996,2024,MT_ZTITLE,F_27,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B34E11&conn_path=I2
사망원인 성 연령,4,101,DT_1B34E18,성/연령별 특정 사망원인(고의적 자해) 사망자 수(분기별),사망원인통계,국가데이터처,2022,2026,MT_ZTITLE,F_27,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B34E18&conn_path=I2
사망원인 성 연령,5,101,DT_1B34E13,"시군구/사망원인(50항목)/성/ 사망자수, 사망률, 연령표준화 사망률(1998~)",사망원인통계,국가데이터처,1998,2024,MT_ZTITLE,F_27,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B34E13&conn_path=I2
사망원인 성 연령,6,101,DT_1B34E12,시도/사망원인(104항목)/성별 연령표준화 사망률(1996~),사망원인통계,국가데이터처,1996,2024,MT_ZTITLE,F_27,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1B34E12&conn_path=I2
사망원인 성 연령,7,791,DT_791004_B010,사망원인별 사망,경상남도창원시기본통계,경상남도 창원시,2011,2023,MT_ZTITLE,217A_791_79104_B,https://kosis.kr/statHtml/statHtml.do?orgId=791&tblId=DT_791004_B010&conn_path=I2
사망원인 성 연령,8,202,DT_202021_E181,청년자살인구(률),부산광역시청년통계,부산광역시,2023,2023,MT_ZTITLE,V_3_202_004_007_005,https://kosis.kr/statHtml/statHtml.do?orgId=202&tblId=DT_202021_E181&conn_path=I2
사망원인 성 연령,9,202,DT_202021_E18,청년자살인구(률),부산광역시청년통계,부산광역시,2021,2021,MT_ZTITLE,V_3_202_004_005,https://kosis.kr/statHtml/statHtml.do?orgId=202&tblId=DT_202021_E18&conn_path=I2
사망원인 성 연령,10,202,DT_202005Y2016N005,순환기계통 질환 인식수준,부산광역시사회조사,부산광역시,2016,2016,MT_ZTITLE,202_20205_1_A22_B6,https://kosis.kr/statHtml/statHtml.do?orgId=202&tblId=DT_202005Y2016N005&conn_path=I2
독거노인,1,143,DT_11437033_2025,노인복지서비스 인지도,농어업인등에대한복지실태조사,농촌진흥청,2025,2025,MT_ZTITLE,K1_13_003_002_005,https://kosis.kr/statHtml/statHtml.do?orgId=143&tblId=DT_11437033_2025&conn_path=I2
독거노인,2,117,DT_117071_C004,기능제한 노인의 돌봄 수급률 및 돌봄 충분성,노인실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11771_002_003,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117071_C004&conn_path=I2
독거노인,3,117,DT_117071_D001,노인의 가족 및 친구·이웃·지인 유무(비율),노인실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11771_002_004,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117071_D001&conn_path=I2
독거노인,4,117,DT_117071_I001,노인의 거주형태,노인실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11771_002_009,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117071_I001&conn_path=I2
독거노인,5,117,DT_117071_J002,노인의 건강 악화 시 희망 거주 형태,노인실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11771_002_010,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117071_J002&conn_path=I2
독거노인,6,117,DT_117071_J001,노인의 건강 유지 시 희망 거주 형태,노인실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11771_002_010,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117071_J001&conn_path=I2
독거노인,7,117,DT_117071_B010,노인의 건강검진 수진율 및 병의원·치과 미치료율,노인실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11771_002_002,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117071_B010&conn_path=I2
독거노인,8,117,DT_117071_J006,노인의 건강상태 만족도,노인실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11771_002_010,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117071_J006&conn_path=I2
독거노인,9,117,DT_117071_H004,노인의 경로당 이용 현황,노인실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11771_002_008,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117071_H004&conn_path=I2
독거노인,10,117,DT_117071_J007,노인의 경제상태 만족도,노인실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11771_002_010,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117071_J007&conn_path=I2
독거노인,11,117,DT_117071_G001,노인의 경제활동 실태,노인실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11771_002_007,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117071_G001&conn_path=I2
독거노인,12,117,DT_117071_H001,노인의 교육 및 학습활동 참여율 및 참여 시간,노인실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11771_002_008,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117071_H001&conn_path=I2
독거노인,13,117,DT_117071_C003,노인의 기능상태 제한 현황,노인실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11771_002_003,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117071_C003&conn_path=I2
독거노인,14,117,DT_117071_C001,노인의 낙상경험,노인실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11771_002_003,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117071_C001&conn_path=I2
독거노인,15,117,DT_117071_H005,노인의 노인복지관 이용 현황,노인실태조사,보건복지부,2023,2023,MT_ZTITLE,117_11771_002_008,https://kosis.kr/statHtml/statHtml.do?orgId=117&tblId=DT_117071_H005&conn_path=I2
